Id,ModelId,Plate,Permissions,IsStowed,Inventory,EngineInventory,Color,Smoothness,X,Y,Z,RotX,RotY,RotZ,BizId,Fuel,Damages,Serigraphie,EurosoftData,AccessoriesData
11,3,NW-823-WX,"{""owner"":{""groupId"":0,""characterId"":1},""coOwners"":[]}",0,,"{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}]}",#ffffff,0.850000023841858,732.234680175781,50.1031379699707,673.952514648438,-9.43695431487868e-06,30.7524223327637,-4.08363230235409e-05,4,96.5811614990234,,,"{""fileName"":""TRANSPORT D'AMBOISE - NOVA RP"",""lines"":[{""lineName"":""LIGNE BUS 01 [ GARE ROUTIER / CAMPING ]"",""lineNumber"":1,""destinations"":[0,1,3,18,13],""isPMR"":false,""isSchool"":false,""color"":{""r"":0.0,""g"":0.0,""b"":0.0,""a"":1.0}}],""euroVoiceId"":1,""alertId"":0}","{""accessoryList"":[]}"
12,3,CK-998-FS,"{""owner"":{""groupId"":0,""characterId"":1},""coOwners"":[]}",0,,"{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}]}",#ffffff,0.850000023841858,212.48503112793,42.094841003418,-499.09130859375,5.7081208069576e-05,198.529876708984,2.65924427367281e-05,4,87.5973587036133,,,"{""fileName"":""Default File"",""lines"":[],""euroVoiceId"":0,""alertId"":0}","{""accessoryList"":[]}"
13,36,GH-313-AW,"{""owner"":{""groupId"":0,""characterId"":1},""coOwners"":[]}",0,,"{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}]}",#ffffff,0.850000023841858,216.062164306641,42.087589263916,-500.741119384766,359.953521728516,201.139846801758,359.704010009766,4,74.0484161376953,,,"{""fileName"":""Default File"",""lines"":[],""euroVoiceId"":0,""alertId"":0}","{""accessoryList"":[]}"
14,6,ZK-915-XH,"{""owner"":{""groupId"":0,""characterId"":3},""coOwners"":[]}",1,"{""inventory"":[{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":90.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":95.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":93.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":78.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":92.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":79.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,342.276184082031,50.5291442871094,794.531677246094,359.639617919922,181.230499267578,-2.25887615670217e-05,0,98.6499176025391,"[{""velocity"":{""x"":-0.195532545,""y"":-0.00442159176,""z"":-16.7149143,""normalized"":{""x"":-0.0116972877,""y"":-0.000264511618,""z"":-0.9999315,""normalized"":{""x"":-0.0116972886,""y"":-0.000264511647,""z"":-0.9999316,""magnitude"":1.0,""sqrMagnitude"":1.0},""magnitude"":0.99999994,""sqrMagnitude"":0.99999994},""magnitude"":16.7160587,""sqrMagnitude"":279.4266},""point"":{""x"":0.529359341,""y"":0.180400372,""z"":2.21723771,""normalized"":{""x"":0.231496841,""y"":0.07889181,""z"":0.969631553,""magnitude"":1.0,""sqrMagnitude"":1.0},""magnitude"":2.2866807,""sqrMagnitude"":5.22890854},""normal"":{""x"":-0.00180541282,""y"":0.9705326,""z"":-0.240962863,""normalized"":{""x"":-0.00180541293,""y"":0.970532656,""z"":-0.240962878,""magnitude"":1.0,""sqrMagnitude"":1.0},""magnitude"":0.99999994,""sqrMagnitude"":0.9999999}}]",,,
15,33,BP-474-YJ,"{""owner"":{""groupId"":0,""characterId"":1},""coOwners"":[]}",1,"{""inventory"":[{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,318.02587890625,49.665397644043,1006.22540283203,358.536010742188,183.219116210938,0.383812755346298,0,96.2997741699219,,,,
16,13,XR-474-DB,"{""owner"":{""groupId"":0,""characterId"":1},""coOwners"":[]}",1,"{""inventory"":[{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":85.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":83.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":87.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":86.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":90.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":81.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,347.024322509766,50.1152114868164,888.458557128906,359.383850097656,359.246398925781,359.769836425781,0,98.39990234375,"[{""velocity"":{""x"":0.000177666545,""y"":-0.401005834,""z"":-16.9053154,""normalized"":{""x"":1.05065528E-05,""y"":-0.0237140246,""z"":-0.9997188,""magnitude"":1.0,""sqrMagnitude"":1.0},""magnitude"":16.91007,""sqrMagnitude"":285.9505},""point"":{""x"":-0.175335988,""y"":0.1332299,""z"":1.4389143,""normalized"":{""x"":-0.120450594,""y"":0.0915249661,""z"":0.988491237,""magnitude"":1.0,""sqrMagnitude"":1.00000012},""magnitude"":1.45566726,""sqrMagnitude"":2.11896729},""normal"":{""x"":0.0005556195,""y"":0.9954057,""z"":-0.0957454,""magnitude"":1.0,""sqrMagnitude"":0.99999994}}]",,,
17,9,KD-846-NK,"{""owner"":{""groupId"":0,""characterId"":62},""coOwners"":[]}",0,,"{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}]}",#ffffff,0.850000023841858,593.480651855469,51.31982421875,706.532897949219,359.928009033203,176.925567626953,359.945861816406,5,35.7443389892578,,,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false}]}"
18,9,NQ-632-SG,"{""owner"":{""groupId"":0,""characterId"":62},""coOwners"":[]}",0,,"{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}]}",#ffffff,0.850000023841858,599.328369140625,51.3229560852051,702.175964355469,-0.000249042001087219,175.573806762695,-4.34998810305842e-06,5,95.1917495727539,,,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false}]}"
19,1,KT-759-QX,"{""owner"":{""groupId"":0,""characterId"":62},""coOwners"":[]}",0,"{""inventory"":[{""itemId"":1074,""number"":8,""data"":""{\""clothName\"":\""dechet\"",\""url\"":\""https://flocagehub.fr/fh-uv/3846\""}""},{""itemId"":153,""number"":8,""data"":""{\""clothName\"":\""dechet\"",\""url\"":\""https://flocagehub.fr/fh-uv/3854\""}""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":90.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":90.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":82.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":94.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":81.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":94.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,603.060302734375,51.2459678649902,700.278564453125,1.72515537997242e-05,186.54997253418,-3.24788452417124e-05,5,91.7998123168945,[],,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false},{""id"":1,""color"":"""",""isActive"":false},{""id"":2,""color"":"""",""isActive"":false},{""id"":3,""color"":"""",""isActive"":false},{""id"":4,""color"":"""",""isActive"":false},{""id"":5,""color"":"""",""isActive"":false},{""id"":6,""color"":"""",""isActive"":false},{""id"":7,""color"":"""",""isActive"":false},{""id"":8,""color"":"""",""isActive"":false},{""id"":9,""color"":"""",""isActive"":false},{""id"":10,""color"":"""",""isActive"":false},{""id"":11,""color"":"""",""isActive"":false},{""id"":12,""color"":"""",""isActive"":false},{""id"":13,""color"":"""",""isActive"":false},{""id"":14,""color"":"""",""isActive"":false},{""id"":15,""color"":"""",""isActive"":false},{""id"":16,""color"":"""",""isActive"":false},{""id"":17,""color"":"""",""isActive"":false},{""id"":18,""color"":"""",""isActive"":false},{""id"":19,""color"":"""",""isActive"":false},{""id"":20,""color"":"""",""isActive"":false},{""id"":21,""color"":"""",""isActive"":false},{""id"":22,""color"":"""",""isActive"":false},{""id"":23,""color"":"""",""isActive"":false},{""id"":24,""color"":"""",""isActive"":false}]}"
24,60,WA-846-LR,"{""owner"":{""groupId"":0,""characterId"":7},""coOwners"":[]}",0,"{""inventory"":[{""itemId"":0,""number"":0,""data"":""""},{""itemId"":85,""number"":1,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":53.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":57.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":44.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":56.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":90.5}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":47.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,473.038970947266,45.075008392334,-90.5897903442383,-1.21989307899639e-06,275.835418701172,-1.15523280328489e-05,6,80.2948760986328,,https://flocagehub.fr/fh-uv/1248,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false},{""id"":1,""color"":"""",""isActive"":false},{""id"":2,""color"":"""",""isActive"":true},{""id"":3,""color"":"""",""isActive"":true},{""id"":4,""color"":"""",""isActive"":false},{""id"":5,""color"":"""",""isActive"":false}]}"
25,60,AV-006-WN,"{""owner"":{""groupId"":0,""characterId"":7},""coOwners"":[]}",0,"{""inventory"":[{""itemId"":1235,""number"":4,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":72.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":44.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":67.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":67.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":63.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,489.116058349609,45.1015510559082,-83.7869644165039,-6.72834066790529e-05,88.9363632202148,-2.89584804704646e-05,6,50.1234664916992,,https://flocagehub.fr/fh-uv/1248,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false},{""id"":1,""color"":"""",""isActive"":false},{""id"":2,""color"":"""",""isActive"":true},{""id"":3,""color"":"""",""isActive"":true},{""id"":4,""color"":"""",""isActive"":false},{""id"":5,""color"":"""",""isActive"":false}]}"
26,16,CC-682-WY,"{""owner"":{""groupId"":0,""characterId"":8},""coOwners"":[]}",0,"{""inventory"":[{""itemId"":2024,""number"":1,""data"":""""},{""itemId"":2025,""number"":1,""data"":""""},{""itemId"":2032,""number"":1,""data"":""""},{""itemId"":2034,""number"":3,""data"":""""},{""itemId"":2027,""number"":2,""data"":""""},{""itemId"":2036,""number"":1,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":6.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":21.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":32.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":19.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":81.5}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":26.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,450.72705078125,45.039981842041,-78.8395690917969,9.51420661294833e-05,180.926864624023,5.98015176365152e-05,0,57.2939872741699,[],,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false},{""id"":1,""color"":"""",""isActive"":false},{""id"":2,""color"":"""",""isActive"":false},{""id"":3,""color"":"""",""isActive"":false},{""id"":4,""color"":"""",""isActive"":false},{""id"":5,""color"":"""",""isActive"":false},{""id"":6,""color"":"""",""isActive"":false},{""id"":7,""color"":"""",""isActive"":false},{""id"":8,""color"":"""",""isActive"":false}]}"
27,13,EK-955-JJ,"{""owner"":{""groupId"":0,""characterId"":1},""coOwners"":[]}",0,"{""inventory"":[{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":99.5}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,345.791168212891,50.1317977905273,633.31396484375,359.640258789063,97.1085891723633,-6.02856016485021e-05,0,90.9994506835938,[],https://flocagehub.fr/fh-uv/2957,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false},{""id"":1,""color"":"""",""isActive"":true},{""id"":2,""color"":"""",""isActive"":false},{""id"":3,""color"":"""",""isActive"":true},{""id"":4,""color"":"""",""isActive"":false},{""id"":5,""color"":"""",""isActive"":false},{""id"":6,""color"":"""",""isActive"":false},{""id"":7,""color"":"""",""isActive"":false}]}"
28,12,SG-621-NE,"{""owner"":{""groupId"":0,""characterId"":7},""coOwners"":[]}",0,"{""inventory"":[{""itemId"":1235,""number"":3,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":24.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":11.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":31.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":15.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":18.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,460.482849121094,45.0750045776367,-88.3549346923828,2.49204595093033e-06,274.0576171875,3.51267703990743e-06,6,7.92815971374512,,https://flocagehub.fr/fh-uv/1248,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false},{""id"":1,""color"":"""",""isActive"":false},{""id"":2,""color"":"""",""isActive"":true},{""id"":3,""color"":"""",""isActive"":false},{""id"":4,""color"":"""",""isActive"":false},{""id"":5,""color"":"""",""isActive"":false}]}"
29,0,HA-227-JR,"{""owner"":{""groupId"":0,""characterId"":1},""coOwners"":[]}",1,"{""inventory"":[{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":97.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}],""passcode"":""""}",blue,0.850000023841858,693.723449707031,50.102653503418,630.076965332031,1.2293359041214,258.726135253906,359.878936767578,0,93.9496307373047,[],,,
30,16,NP-630-TA,"{""owner"":{""groupId"":0,""characterId"":9},""coOwners"":[]}",0,"{""inventory"":[{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""},{""itemId"":0,""number"":0,""data"":""""}],""passcode"":""1234""}","{""inventory"":[{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":4,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":5,""number"":1,""data"":""{\""statePercentage\"":100.0}""},{""itemId"":3,""number"":1,""data"":""{\""statePercentage\"":100.0}""}],""passcode"":""""}",#ffffff,0.850000023841858,371.245849609375,50.032958984375,743.61181640625,0.000163473581778817,9.57955837249756,-3.17106787406374e-05,0,94.4996643066406,[],,,"{""accessoryList"":[{""id"":0,""color"":"""",""isActive"":false},{""id"":1,""color"":"""",""isActive"":false},{""id"":2,""color"":"""",""isActive"":false},{""id"":3,""color"":"""",""isActive"":false},{""id"":4,""color"":"""",""isActive"":false},{""id"":5,""color"":"""",""isActive"":false},{""id"":6,""color"":"""",""isActive"":false},{""id"":7,""color"":"""",""isActive"":false},{""id"":8,""color"":"""",""isActive"":false}]}"
